eventID,measurementType,measurementValue,measurementUnit
8c27e9f4-2b46-4d28-aaa2-8aa2438f4740,estimated covered area,20,m²
8c2dad09-5715-4763-9dc4-a0d95839464b,coverage,10,%
8c2dad09-5715-4763-9dc4-a0d95839464b,estimated covered area,10,m²
8c34105b-3c18-4e57-9366-5e71c3175bea,estimated covered area,100,m²
8c37c821-4621-4ae0-9457-f995c68c1675,estimated covered area,100,m²
8c55b36c-67f2-485d-b8bb-a5c1ca63fe3f,estimated covered area,5,m²
8c7f3313-84a9-4764-b777-1bfdc2974be2,estimated covered area,20,m²
8cda433a-dfa1-4b7d-a0e3-79773a856a7a,coverage,10,%
8cda433a-dfa1-4b7d-a0e3-79773a856a7a,estimated covered area,20,m²
8ce6709f-cdbc-4e12-9cef-34187932fe03,estimated covered area,10,m²
8d1b7603-6dbf-4a9a-a950-ddf6d874f72c,coverage,20,%
8d1b7603-6dbf-4a9a-a950-ddf6d874f72c,estimated covered area,1000,m²
8d54e3ec-7e3e-4508-9ade-3dd77e786398,estimated covered area,500,m²
8da935b6-acdb-4b96-baa5-197103ea064f,coverage,0,%
8da935b6-acdb-4b96-baa5-197103ea064f,estimated covered area,10,m²
8db89598-1bc3-4d86-95dd-a92a89259067,estimated covered area,25,m²
8dc6d0dd-84b1-43cb-be24-dca1600b5b6f,estimated covered area,100,m²
8e03e3ed-9c8c-4530-93ba-1beb88f9fc5c,coverage,0,%
8e03e3ed-9c8c-4530-93ba-1beb88f9fc5c,estimated covered area,16,m²
8e35d87d-5231-4d08-8336-6fa78d181a5d,estimated covered area,200,m²
8e3758fc-7e41-4d67-89f3-0600395df6a6,coverage,40,%
8e3758fc-7e41-4d67-89f3-0600395df6a6,estimated covered area,2000,m²
8e38c394-fc66-4a11-aff4-ea0b8f2f4db9,estimated covered area,5000,m²
8e52aeb9-c204-45e5-8d0a-8e4f50f5124a,coverage,0,%
8e52aeb9-c204-45e5-8d0a-8e4f50f5124a,estimated covered area,100,m²
8e5a72de-c809-422f-9d71-edc3815b423b,estimated covered area,10,m²
8e63bb02-1b6e-4371-b7db-14292e4711c6,coverage,50,%
8e63bb02-1b6e-4371-b7db-14292e4711c6,estimated covered area,100,m²
8e65d67d-58f9-438e-a747-34554d81a23b,estimated covered area,100,m²
8e8e0f41-056e-4df4-94c3-1da7deaf09a5,coverage,0,%
8e8e0f41-056e-4df4-94c3-1da7deaf09a5,estimated covered area,2,m²
8e93cdca-cab7-4fb5-96ab-aa079e5dcf08,coverage,0,%
8e93cdca-cab7-4fb5-96ab-aa079e5dcf08,estimated covered area,5,m²
8e9b2184-a2f1-4cfd-8c9d-c097703d12c8,coverage,100,%
8e9b2184-a2f1-4cfd-8c9d-c097703d12c8,estimated covered area,30000,m²
8ea52690-26ca-45b2-9eb1-416a6b006bf7,coverage,40,%
8ea52690-26ca-45b2-9eb1-416a6b006bf7,estimated covered area,1000,m²
8eb18fd5-a6c1-46b6-ab7f-c50eb81be093,estimated covered area,10,m²
8ec84f0e-117f-4db5-ac93-6e9914156b20,coverage,90,%
8ec84f0e-117f-4db5-ac93-6e9914156b20,estimated covered area,15,m²
8ed866ce-eb28-4a1c-8c6b-e03de8dd4ddf,estimated covered area,5,m²
8ee12d91-1f9f-45b4-bf61-cf2902034c3e,coverage,0,%
8ee12d91-1f9f-45b4-bf61-cf2902034c3e,estimated covered area,25,m²
8eebe5c0-c035-4fd1-aaa6-78115b4a7e4a,estimated covered area,50,m²
8ef81389-9019-48aa-ac6e-d920ac54746b,estimated covered area,5000,m²
8f37ff99-03d1-402e-bf11-f4666e08463e,estimated covered area,10,m²
8f4580ef-6350-447c-aa47-269c353dad56,estimated covered area,50,m²
8f804aee-bc2e-4e81-854c-7abe63aa8477,coverage,10,%
8f804aee-bc2e-4e81-854c-7abe63aa8477,estimated covered area,15,m²
8f90a0c7-ba02-47de-8a14-1981a14f2eae,estimated covered area,50,m²
8fc4f034-4741-492f-a0b6-2b3129bb610e,coverage,0,%
8fc4f034-4741-492f-a0b6-2b3129bb610e,estimated covered area,3,m²
8feec394-172d-4a84-85db-dd0835d22e77,coverage,10,%
8feec394-172d-4a84-85db-dd0835d22e77,estimated covered area,50,m²
8ff4e6b5-842a-4cb6-b83f-3663ce74fd7e,coverage,30,%
8ff4e6b5-842a-4cb6-b83f-3663ce74fd7e,estimated covered area,15,m²
8ff5be8f-370c-4448-8668-f390c2269198,coverage,30,%
8ff5be8f-370c-4448-8668-f390c2269198,estimated covered area,6,m²
9016a3ad-de56-4b56-a31c-64e200110347,estimated covered area,100,m²
901c5b7c-04b0-4296-b3a5-7880d3f4b8c1,estimated covered area,25,m²
907fa91a-b846-42bd-b461-5ed98897bcf5,coverage,0,%
907fa91a-b846-42bd-b461-5ed98897bcf5,estimated covered area,20,m²
90a44804-c6bb-4d68-9a5a-644c3f516957,estimated covered area,500,m²
90b4e3ce-6e6c-4837-bc8d-ae627e343d7e,coverage,30,%
90b4e3ce-6e6c-4837-bc8d-ae627e343d7e,estimated covered area,50,m²
90ec84b5-c973-4db4-b5dd-64ed151923a5,coverage,80,%
90ec84b5-c973-4db4-b5dd-64ed151923a5,estimated covered area,50,m²
90f36a99-3982-423a-aa15-faeb2038c01b,estimated covered area,100,m²
910efef8-fcf4-42e5-8261-dd9ab2631b36,estimated covered area,50,m²
91152c5e-f9dd-478d-9c6b-d690540bd447,estimated covered area,50,m²
916bb0af-946e-47f1-b616-4357a4b14291,estimated covered area,20,m²
91c86d51-f747-47d6-babc-a3223d8a460e,estimated covered area,5,m²
91e9a34d-3046-470b-a81b-7e2d0016e652,estimated covered area,5,m²
92044144-ed9b-4963-bb9c-ba5c32ff2269,estimated covered area,74,m²
9228a7ce-c3a9-401f-be08-61ad80785206,estimated covered area,2,m²
928e51a8-cb74-492f-9ed1-7909fdb29517,coverage,0,%
928e51a8-cb74-492f-9ed1-7909fdb29517,estimated covered area,300,m²
935dd4bb-10d3-49e0-b08d-378d031b9eab,coverage,20,%
935dd4bb-10d3-49e0-b08d-378d031b9eab,estimated covered area,100,m²
9387cd13-1721-4424-8edb-cdd5a3f6da06,estimated covered area,400,m²
93c249f2-7965-44bc-9a12-a251815898b6,coverage,0,%
93c249f2-7965-44bc-9a12-a251815898b6,estimated covered area,20,m²
93e56169-eb4b-4c7c-ad7d-efcd3284f73a,estimated covered area,5,m²
940b4cef-2607-4033-9f0d-1ad1cfb3c8d5,coverage,80,%
940b4cef-2607-4033-9f0d-1ad1cfb3c8d5,estimated covered area,5,m²
940d2e9f-11ea-47b9-8c90-12808a8b8581,estimated covered area,200,m²
9426a192-15b7-4a68-8099-0467a80e472c,estimated covered area,5,m²
9430a8a4-8aa6-49a8-b4aa-b4f144cea7e2,estimated covered area,5,m²
9440e040-c1eb-46ca-8894-0853d3f859a3,estimated covered area,5,m²
95068be0-39d3-4191-9076-47713fe49015,estimated covered area,5,m²
956efb62-997c-4fb2-bdbb-12d36ec18007,estimated covered area,100,m²
9573e301-bd2a-438a-9bd8-1bc3987a7442,coverage,0,%
9573e301-bd2a-438a-9bd8-1bc3987a7442,estimated covered area,50,m²
959d098b-1a05-4008-924f-45630bed269a,estimated covered area,20,m²
95b5bb06-94a3-448a-a10f-a58844899764,estimated covered area,500,m²
95d66899-ba4d-45dc-a6af-02c554f9845a,estimated covered area,100,m²
9601220f-9c00-49b7-a1be-ccc04d6b115d,coverage,0,%
9601220f-9c00-49b7-a1be-ccc04d6b115d,estimated covered area,2,m²
96148e43-c7ba-43a3-bb6c-a77d1176787b,estimated covered area,50,m²
9696e474-dfd8-4849-8dd0-8b28c2e1f81c,coverage,20,%
9696e474-dfd8-4849-8dd0-8b28c2e1f81c,estimated covered area,500,m²
96e007fd-e72d-4f40-af94-fd6dff864e81,estimated covered area,150,m²
96e3b395-0b6c-4214-8cb6-3a9f3fe2e8d5,coverage,20,%
96e3b395-0b6c-4214-8cb6-3a9f3fe2e8d5,estimated covered area,10,m²
971ebab3-7b1b-46e0-a38b-6c0a933cc9e5,coverage,0,%
971ebab3-7b1b-46e0-a38b-6c0a933cc9e5,estimated covered area,1,m²
9747e26a-8fcc-4958-a53b-6ac13d319f4e,coverage,40,%
9747e26a-8fcc-4958-a53b-6ac13d319f4e,estimated covered area,200,m²
976f92c7-a6cb-48cb-8b25-7d6739fcee9e,coverage,70,%
976f92c7-a6cb-48cb-8b25-7d6739fcee9e,estimated covered area,50,m²
97b23ae3-70d8-4219-abad-8f185ee7360d,coverage,80,%
97b23ae3-70d8-4219-abad-8f185ee7360d,estimated covered area,100,m²
97e68b57-bbb0-40a0-bfa2-a4d3ba368e7e,coverage,0,%
97e68b57-bbb0-40a0-bfa2-a4d3ba368e7e,estimated covered area,200,m²
98133d7c-0b3c-418a-9a9d-b3528db8b796,estimated covered area,300,m²
9855248a-4d6a-4e4c-8f38-94ba437de73a,estimated covered area,50,m²
9860441f-e00e-4014-b3ef-77018b3da605,coverage,10,%
9860441f-e00e-4014-b3ef-77018b3da605,estimated covered area,10,m²
98c9b974-fd5a-4c34-be44-20ced0a74a7f,estimated covered area,20,m²
98f3146d-dbfa-47b8-b507-9f5ada027dc6,coverage,100,%
98f3146d-dbfa-47b8-b507-9f5ada027dc6,estimated covered area,30,m²
98fabb67-7c07-45df-88a2-87d724ab3546,coverage,20,%
98fabb67-7c07-45df-88a2-87d724ab3546,estimated covered area,2000,m²
9945060a-ec28-4779-8a40-4c20a737b9d0,estimated covered area,2500,m²
9966cad7-ee6e-4986-a21b-3aaf25bcc122,estimated covered area,200,m²
99888573-bba9-4bdb-996b-281389972444,coverage,60,%
99888573-bba9-4bdb-996b-281389972444,estimated covered area,1000,m²
99ae0d95-f55c-4ea5-94de-cd6387c957b7,estimated covered area,50,m²
99ba102b-1137-4731-9a0e-3a03bddec882,coverage,60,%
99ba102b-1137-4731-9a0e-3a03bddec882,estimated covered area,10,m²
99c2eca6-c4eb-4d4a-b161-72901f735752,estimated covered area,1000,m²
9a0ea266-7dae-4f75-b83d-11d61ec51c33,estimated covered area,50,m²
9a81a987-68a8-4d0e-9b28-a66a2b9166e0,coverage,80,%
9a81a987-68a8-4d0e-9b28-a66a2b9166e0,estimated covered area,200,m²
9a8ba605-c1fd-4dd7-9dd3-6a2d6b9d4941,coverage,0,%
9a8ba605-c1fd-4dd7-9dd3-6a2d6b9d4941,estimated covered area,4,m²
9b14528a-2adf-41e7-924a-2dbe765b0cac,estimated covered area,5,m²
9b720398-84b3-434f-97ea-10ed6f8ebe35,coverage,10,%
9b720398-84b3-434f-97ea-10ed6f8ebe35,estimated covered area,200,m²
9bd367cc-f25b-4eaf-9621-f01bf4cdaaf4,coverage,40,%
9bd367cc-f25b-4eaf-9621-f01bf4cdaaf4,estimated covered area,500,m²
9c144cae-59e1-469a-afa5-4245f2d3266d,coverage,0,%
9c144cae-59e1-469a-afa5-4245f2d3266d,estimated covered area,10,m²
9c149f55-314e-41d1-8ee9-0c170ba40450,coverage,60,%
9c149f55-314e-41d1-8ee9-0c170ba40450,estimated covered area,5000,m²
9c6059e8-160a-42a8-bdd5-a04296e167fe,estimated covered area,5000,m²
9c605ab8-6dff-4a32-8571-753666ff06ae,coverage,70,%
9c605ab8-6dff-4a32-8571-753666ff06ae,estimated covered area,400,m²
9c647ff5-932e-4287-96d4-d490cacc4033,estimated covered area,50,m²
9c85525e-ae4d-4b07-a8d2-e692fc758940,estimated covered area,200,m²
9c9880e3-3763-4abc-8b7b-f3678bd3d9c2,estimated covered area,50,m²
9ca47d0f-f029-4269-b983-4c247b74170a,coverage,20,%
9ca47d0f-f029-4269-b983-4c247b74170a,estimated covered area,5,m²
9ccb5fe5-07ac-4c20-b3d7-0ba384b42197,estimated covered area,500,m²
9d0721e2-3173-4c69-b661-cba8a8b126a5,coverage,0,%
9d0721e2-3173-4c69-b661-cba8a8b126a5,estimated covered area,70,m²
9d2635c3-acbb-48b3-9a37-5db4f9fc16c5,estimated covered area,2,m²
9d460b3a-c5a0-45ca-9829-10733b00fd22,coverage,0,%
9d460b3a-c5a0-45ca-9829-10733b00fd22,estimated covered area,100,m²
9d49690c-99ee-4021-a209-da43ced0558f,coverage,90,%
9d49690c-99ee-4021-a209-da43ced0558f,estimated covered area,80,m²
9dc04e18-e863-44c2-882f-b2c30c72c8a0,coverage,40,%
9dc04e18-e863-44c2-882f-b2c30c72c8a0,estimated covered area,5,m²
9de1325d-82c2-4531-8e26-4bf1c021e246,coverage,70,%
9de1325d-82c2-4531-8e26-4bf1c021e246,estimated covered area,15000,m²
9e30058d-9c58-4771-828d-00e913707930,coverage,20,%
9e30058d-9c58-4771-828d-00e913707930,estimated covered area,3,m²
9e301e8f-a5c3-4e3e-94df-136cf4f6314f,estimated covered area,200,m²
9e40a3b7-8f8b-4523-b3aa-34668d5dd55a,coverage,80,%
9e40a3b7-8f8b-4523-b3aa-34668d5dd55a,estimated covered area,16,m²
9e78a7cf-8b51-49be-bf98-913f111da2a7,coverage,70,%
9e78a7cf-8b51-49be-bf98-913f111da2a7,estimated covered area,2,m²
9ebb9f21-bf88-4360-ae98-91152a03e124,coverage,0,%
9ebb9f21-bf88-4360-ae98-91152a03e124,estimated covered area,500,m²
9ec748bd-5add-48d1-a38a-dc261363aacf,coverage,20,%
9ec748bd-5add-48d1-a38a-dc261363aacf,estimated covered area,250,m²
9ecc2484-2a7e-458b-8607-80e06cd920b0,coverage,80,%
9ecc2484-2a7e-458b-8607-80e06cd920b0,estimated covered area,300,m²
9ee07924-710d-44c8-9137-ef416e126466,coverage,0,%
9ee07924-710d-44c8-9137-ef416e126466,estimated covered area,8,m²
9f024fb8-2ccf-4c52-9b2f-721a6a95a6a4,estimated covered area,1000,m²
9f11fd8f-d0f9-437d-893c-1099643d32dd,coverage,0,%
9f11fd8f-d0f9-437d-893c-1099643d32dd,estimated covered area,10,m²
9f3e898f-115a-4707-88fa-68195f524c71,estimated covered area,5,m²
9fc42dbc-8f9c-4169-b956-ebc08a64a556,coverage,0,%
9fc42dbc-8f9c-4169-b956-ebc08a64a556,estimated covered area,400,m²
9fef5d1f-962a-4599-8ecb-a072080f54f1,estimated covered area,500,m²
a097357c-6bdf-432d-9561-31de06899db1,coverage,0,%
a097357c-6bdf-432d-9561-31de06899db1,estimated covered area,300,m²
a0d22d15-b472-4db1-88be-353f5c752a3c,estimated covered area,20,m²
a0fa8f79-65b0-42d4-a298-338948a25e15,estimated covered area,300,m²
a106232d-065f-4c1e-974c-02524d7de722,coverage,30,%
a106232d-065f-4c1e-974c-02524d7de722,estimated covered area,200,m²
a124da10-2e39-4c92-ab0d-0c779cca431c,coverage,70,%
a124da10-2e39-4c92-ab0d-0c779cca431c,estimated covered area,400,m²
a1747bcd-8669-477a-8051-9c49f66336a4,coverage,70,%
a1747bcd-8669-477a-8051-9c49f66336a4,estimated covered area,100,m²
a18590c8-8d22-4916-a8bb-cb445d700504,estimated covered area,500,m²
a191c21d-827c-4864-a71f-5e8099952b42,coverage,30,%
a191c21d-827c-4864-a71f-5e8099952b42,estimated covered area,100,m²
a2159dc7-6e19-499b-ac39-8ffcaab94cd1,coverage,0,%
a2159dc7-6e19-499b-ac39-8ffcaab94cd1,estimated covered area,200,m²
a21bd275-04f8-4158-ac61-ffb74f033a5a,coverage,60,%
a21bd275-04f8-4158-ac61-ffb74f033a5a,estimated covered area,10,m²
a2674265-eeb9-4d0d-b16f-0ac7a52dcbe8,coverage,30,%
a2674265-eeb9-4d0d-b16f-0ac7a52dcbe8,estimated covered area,200,m²
a26f77f1-5c68-4ebd-9147-f194a3d9f44d,estimated covered area,30,m²
a270d01d-1276-4413-be40-b6c8c5b15ea9,estimated covered area,100,m²
a2be9869-bf23-4b0a-a63c-6d6bab84790e,coverage,10,%
a2be9869-bf23-4b0a-a63c-6d6bab84790e,estimated covered area,5,m²
a2d6f7f8-3d67-429c-942f-4553f3157881,coverage,10,%
a2d6f7f8-3d67-429c-942f-4553f3157881,estimated covered area,200,m²
a2d7625b-ac57-48c3-aee1-1192d4216cec,estimated covered area,50,m²
a2e7f7ab-d31e-4e70-a497-bf5172bea51e,coverage,30,%
a2e7f7ab-d31e-4e70-a497-bf5172bea51e,estimated covered area,400,m²
a3024951-2e8c-4054-bae4-0ba49c735971,coverage,70,%
a3024951-2e8c-4054-bae4-0ba49c735971,estimated covered area,40,m²
a314b39d-4db2-4483-97d0-5dac2606b9ed,estimated covered area,25,m²
a361bd0e-88d3-4c70-8f48-f4fb4a2a0d98,coverage,50,%
a361bd0e-88d3-4c70-8f48-f4fb4a2a0d98,estimated covered area,500,m²
a3716172-ef6e-4a15-97ad-99f05ef67800,coverage,10,%
a3716172-ef6e-4a15-97ad-99f05ef67800,estimated covered area,300,m²
a378166d-3a85-4775-a0e8-9419f1a3f016,estimated covered area,100,m²
a3ab9758-afc4-46f8-9331-adacfa4cbe96,estimated covered area,80,m²
a3e15caf-5bec-456c-8e57-fd28a52ad337,estimated covered area,5,m²
a3eb6062-6286-40a6-8234-4b20c4a95fc4,coverage,80,%
a3eb6062-6286-40a6-8234-4b20c4a95fc4,estimated covered area,4,m²
a3f29c75-3080-4e86-b7d7-0530e39e6f61,coverage,0,%
a3f29c75-3080-4e86-b7d7-0530e39e6f61,estimated covered area,15,m²
a4397734-2073-4f7e-81df-9df1b11cee6c,coverage,0,%
a4397734-2073-4f7e-81df-9df1b11cee6c,estimated covered area,1,m²
a47619d8-9273-4d15-84d0-b52eb1c4da4a,coverage,30,%
a47619d8-9273-4d15-84d0-b52eb1c4da4a,estimated covered area,20,m²
a48c1e84-db7a-4960-bfb7-eaece1c1b36d,estimated covered area,1000,m²
a4a99f1a-b5ab-4ce2-aeab-637eca2410df,coverage,30,%
a4a99f1a-b5ab-4ce2-aeab-637eca2410df,estimated covered area,40,m²
a4ef3f19-2f8f-4918-8c20-92c6c68be4fe,estimated covered area,20,m²
a4f43e0b-4c4a-4708-8f9e-c335fcdee837,coverage,50,%
a4f43e0b-4c4a-4708-8f9e-c335fcdee837,estimated covered area,4,m²
a51e60eb-c32f-4561-a654-67d582b57786,coverage,30,%
a51e60eb-c32f-4561-a654-67d582b57786,estimated covered area,200,m²
a522b89b-5e24-43c8-b9bb-d5a4ec832d7b,coverage,0,%
a522b89b-5e24-43c8-b9bb-d5a4ec832d7b,estimated covered area,20,m²
a544c09f-d46b-4e02-b897-0b37e61f2287,estimated covered area,20,m²
a548e7a6-c50f-4800-9110-9b0b86a14369,coverage,20,%
a548e7a6-c50f-4800-9110-9b0b86a14369,estimated covered area,200,m²
a55b7e68-d922-4e6b-96b7-a1be5ed9a2fd,estimated covered area,200,m²
a57c0f8e-9183-4b5e-8def-2480a2e06912,estimated covered area,5,m²
a598500b-4a5c-443e-8d9a-c2cb0bc2a18e,coverage,60,%
a598500b-4a5c-443e-8d9a-c2cb0bc2a18e,estimated covered area,10000,m²
a5dbd372-48d0-4ab6-8ef8-b4a1bdfdff46,estimated covered area,5,m²
a5de733c-e951-49c1-8857-1285831be378,coverage,0,%
a5de733c-e951-49c1-8857-1285831be378,estimated covered area,1,m²
a60706a3-f7df-43be-b40f-48f181406c21,estimated covered area,300,m²
a609de98-1f9a-411d-bf9e-4fe7060f11c6,coverage,0,%
a609de98-1f9a-411d-bf9e-4fe7060f11c6,estimated covered area,300,m²
a623f4e1-94c1-48bb-99f6-aef5e56f093a,estimated covered area,4000,m²
a63db383-e91b-44e8-86ce-f6faa508635f,estimated covered area,5,m²
a65f9319-92e1-4fd0-bdad-52ae1e0ab36a,coverage,50,%
a65f9319-92e1-4fd0-bdad-52ae1e0ab36a,estimated covered area,50,m²
a666a009-cbc8-4d1b-9ef6-4e5946118d66,coverage,0,%
a666a009-cbc8-4d1b-9ef6-4e5946118d66,estimated covered area,20,m²
a678d7e1-e0b9-4943-8578-df94ef7bd01e,coverage,10,%
a678d7e1-e0b9-4943-8578-df94ef7bd01e,estimated covered area,200,m²
a67ac002-0789-4faa-854c-5e5bf4702f7c,estimated covered area,5000,m²
a67dced5-63e0-4121-91de-7f614815a553,coverage,30,%
a67dced5-63e0-4121-91de-7f614815a553,estimated covered area,400,m²
a6831c8d-fc2b-43b2-ad00-fe55ec553ab7,coverage,40,%
a6831c8d-fc2b-43b2-ad00-fe55ec553ab7,estimated covered area,50,m²
a69a499e-6d81-4855-81fc-5a61839a7db7,coverage,40,%
a69a499e-6d81-4855-81fc-5a61839a7db7,estimated covered area,300,m²
a6a347ff-a689-4e9e-92af-a8bf35f6a728,coverage,10,%
a6a347ff-a689-4e9e-92af-a8bf35f6a728,estimated covered area,100,m²
a6b605e5-5bbe-44ca-9438-30057d4eadd4,estimated covered area,100,m²
a6fb9f36-b033-40ef-8051-f2e6c67db3ca,estimated covered area,50,m²
a6fe36a3-fe8c-4e29-bccc-f1d0b45c60a0,estimated covered area,200,m²
a7100772-200d-48a5-88ba-6ffae72b4584,estimated covered area,3000,m²
a733c252-b570-4058-b3fd-f1f181381d1f,estimated covered area,40,m²
a74dbf18-70cd-4baf-b254-5d1f8bacd1bb,coverage,10,%
a74dbf18-70cd-4baf-b254-5d1f8bacd1bb,estimated covered area,4,m²
a74f6a5b-82d5-4ce8-ac58-2cbc535d9024,coverage,90,%
a74f6a5b-82d5-4ce8-ac58-2cbc535d9024,estimated covered area,1000,m²
a751f84a-3c99-4e4d-885f-e02036b33cdd,estimated covered area,500,m²
a7a6f08c-7263-41e1-a4cd-ba30b320dbb0,estimated covered area,40,m²
a7ab2abc-c8cc-48b3-b7c7-fc87c4e0fc59,coverage,60,%
a7ab2abc-c8cc-48b3-b7c7-fc87c4e0fc59,estimated covered area,10000,m²
a80e25f6-6c9e-474e-90cb-b357a87fc9eb,estimated covered area,20,m²
a83c75b0-6d8b-4c6b-8491-25c4ecae134a,estimated covered area,50,m²
a873d797-6365-40c1-903d-66aaf6dbb21c,estimated covered area,1000,m²
a893bcfc-f8e3-42ae-b383-077270e36b6b,coverage,70,%
a893bcfc-f8e3-42ae-b383-077270e36b6b,estimated covered area,100,m²
a8bd0912-b755-4615-8b5e-94ad75501c78,coverage,50,%
a8bd0912-b755-4615-8b5e-94ad75501c78,estimated covered area,100,m²
a8c4f428-faec-4ec7-bc30-12d505da7407,estimated covered area,750,m²
a90dac7b-23da-44f2-89d4-6690898750d8,estimated covered area,100,m²
a90ffa71-42ac-4f66-8db8-895c0a7eec18,coverage,20,%
a90ffa71-42ac-4f66-8db8-895c0a7eec18,estimated covered area,150,m²
a9502a7c-8ab7-4215-9805-0bb6a485f6fa,estimated covered area,80,m²
a9541776-40e2-4445-90e7-f290897534cf,coverage,0,%
a9541776-40e2-4445-90e7-f290897534cf,estimated covered area,1,m²
a961089a-7c82-4b5d-a537-1bfedb7cd8b7,estimated covered area,25,m²
a96bfd81-29d3-4655-8c72-a54ef403c3da,coverage,50,%
a96bfd81-29d3-4655-8c72-a54ef403c3da,estimated covered area,6,m²
a9811171-38b3-4570-b377-0ad0be4a166b,estimated covered area,50,m²
a9d8bae7-633a-4600-bca1-3c028102e76d,coverage,20,%
a9d8bae7-633a-4600-bca1-3c028102e76d,estimated covered area,100,m²
aa4d9025-9fe0-4d12-8897-a20254cce2eb,estimated covered area,20,m²
aaa9d48a-3556-4256-9927-018079908a68,coverage,70,%
aaa9d48a-3556-4256-9927-018079908a68,estimated covered area,800,m²
aabf31ef-7b77-4d23-8e79-a8f8c941d4f6,estimated covered area,400,m²
aac48f21-e25b-445a-8cae-93bc226b65bb,coverage,20,%
aac48f21-e25b-445a-8cae-93bc226b65bb,estimated covered area,1000,m²
aae8d471-e79a-4e74-bc84-908b5cf68a05,estimated covered area,50,m²
ab3dffc1-fc18-48fe-b4e4-fea8489e3180,coverage,90,%
ab3dffc1-fc18-48fe-b4e4-fea8489e3180,estimated covered area,50,m²
ab546163-f4ad-48ea-b9d0-76a8dd6edaf8,coverage,0,%
ab546163-f4ad-48ea-b9d0-76a8dd6edaf8,estimated covered area,1,m²
ab54666b-29d9-4c4f-bdda-af0694b00f1e,estimated covered area,20,m²
ab8ab0c4-2f21-4538-b7a1-8c00ddff9976,estimated covered area,50,m²
ab9f8bf2-5558-4b93-9b37-c5c052373b4b,coverage,0,%
ab9f8bf2-5558-4b93-9b37-c5c052373b4b,estimated covered area,5,m²
abcbb15e-0065-4027-8745-1c98ddc080e5,estimated covered area,100,m²
abed1283-46a4-4a63-a989-4b26e5618e6d,coverage,40,%
abed1283-46a4-4a63-a989-4b26e5618e6d,estimated covered area,150,m²
ac0037e1-51c9-4992-bf56-d8b7570a6a63,coverage,50,%
ac0037e1-51c9-4992-bf56-d8b7570a6a63,estimated covered area,100,m²
ac1801fe-e103-49eb-850e-5f4b2691644f,coverage,10,%
ac1801fe-e103-49eb-850e-5f4b2691644f,estimated covered area,100,m²
ac30f90f-7f61-48e3-ae3d-fc96a3b72074,coverage,80,%
ac30f90f-7f61-48e3-ae3d-fc96a3b72074,estimated covered area,50,m²
ac77e939-07c8-4ed9-99ee-1c58ecb83153,estimated covered area,300,m²
ac8b1b33-85d8-4008-820b-1c070c6804a8,coverage,90,%
ac8b1b33-85d8-4008-820b-1c070c6804a8,estimated covered area,20,m²
acec0013-7ac0-4914-9919-c54301d825ee,estimated covered area,200,m²
acf12a66-8123-433e-b767-6df513f45a99,estimated covered area,100,m²
ad40f31a-f78e-49a9-a145-71736c675fd0,coverage,100,%
ad40f31a-f78e-49a9-a145-71736c675fd0,estimated covered area,5,m²
ad7e7dcc-7459-4d58-b658-ef688bb006e3,coverage,10,%
ad7e7dcc-7459-4d58-b658-ef688bb006e3,estimated covered area,20,m²
ad90e182-371f-4ef4-a111-a189acb91169,coverage,80,%
ad90e182-371f-4ef4-a111-a189acb91169,estimated covered area,50,m²
ada3a7a1-72f4-4e1c-8270-9dd42b11413c,coverage,0,%
ada3a7a1-72f4-4e1c-8270-9dd42b11413c,estimated covered area,4,m²
ada4cefd-a145-4703-97f6-744b4404b05e,estimated covered area,100,m²
ada9f765-5956-4514-9153-248900972811,estimated covered area,300,m²
adace670-fea6-427b-9ee2-588888b5da65,estimated covered area,50,m²
adc87d88-575c-44a9-898a-543be861805d,estimated covered area,500,m²
ade3c786-3547-46aa-93f0-ec34a1fe964a,estimated covered area,50,m²
ae154221-7de8-4d3f-b5d8-fe70f23aa872,coverage,0,%
ae154221-7de8-4d3f-b5d8-fe70f23aa872,estimated covered area,5,m²
ae366826-145a-4dde-8c05-575d6bc4daa6,coverage,0,%
ae366826-145a-4dde-8c05-575d6bc4daa6,estimated covered area,2,m²
ae4142bb-3e76-4271-bf1c-1cbdb560d74c,coverage,50,%
ae4142bb-3e76-4271-bf1c-1cbdb560d74c,estimated covered area,20,m²
ae715b15-978a-430b-a668-ae07278fa7ea,coverage,0,%
ae715b15-978a-430b-a668-ae07278fa7ea,estimated covered area,50,m²
ae7b22e2-cf1a-4168-8ad6-ed8b7491ae5d,estimated covered area,20,m²
aeb8ce95-0ecf-4345-a6ff-f39e5f2b87c7,coverage,80,%
aeb8ce95-0ecf-4345-a6ff-f39e5f2b87c7,estimated covered area,100,m²
aecb8f18-791d-479b-a1bf-14f3e223acb2,estimated covered area,500,m²
aef8e4ff-dd9e-4f83-ae32-26f449cf9467,coverage,30,%
aef8e4ff-dd9e-4f83-ae32-26f449cf9467,estimated covered area,50,m²
aefcb078-71f7-4695-b2d1-eee4d5707e7b,coverage,0,%
aefcb078-71f7-4695-b2d1-eee4d5707e7b,estimated covered area,12,m²
af0c9076-dc16-45ca-aec3-eb2fd7186cc9,coverage,0,%
af0c9076-dc16-45ca-aec3-eb2fd7186cc9,estimated covered area,6,m²
af22026b-e053-4a83-a3c5-1ef80db9cbce,estimated covered area,400,m²
af30636e-3085-4934-ad3f-a98af23674ea,estimated covered area,50,m²
